경매개시일,법원명,경매사건번호,주소,대지권,전용,감정가,낙찰가,낙찰일,입찰인수,유찰수,매각가율,역과의거리,임차인대항력,,,,,,,,,
20210415,서울북부,2021-1384, 도봉구 방학동 615-14 이화빌라 제나동 제2층 제1호 ,9,12.5,12000 ,13233 ,2022-05-03,2 ,0 ,0.91 ,1114 ,0 ,,,,,,,,,
20210415,서울남부 ,2021-2131, 강서구 외발산동 231-9 삼광퀸스빌가동 제5층 제501호,7.3,15.4,15100 ,12500 ,2022-06-22,4 ,1 ,1.21 ,1204 ,1 ,,,,,,,,,
20210416,서울남부,2021-104402," 강서구 강서로18가길 44, 제6층 제602호 (화곡동, 황보아트빌)
",5.1,8.3,19000 ,16750 ,2022-01-11,4 ,1 ,0.88 ,371 ,1 ,,,,,,,,,
20210416,서울남부,2021-104402," 양천구 남부순환로61길 7, 제102동 제5층 제502호 (신월동, 토브하우스)
",5.8,8.9,18800 ,14321 ,2022-02-15,2 ,2 ,0.76 ,1200 ,1 ,,,,,,,,,
20210416,서울북부,2021-103211, 도봉구 도봉동 634-6 다이아포레 제6층 제602호 ,4.3,8.9,20900 ,21715 ,2022-04-06,1 ,1 ,1.04 ,421 ,1 ,,,,,,,,,
20210416,서울남부 ,2021-104457, 강서구 화곡동 1036-1외 1필지 미소빌 제5층 제503호,4.7,7.9,19800 ,20790 ,2022-05-11,2 ,5 ,0.95 ,384 ,1 ,,,,,,,,,
20210416,서울동부,2021-958, 강동구 천호동 392-1외 1필지 제4층 제403호,7.6,11.6,32400 ,27330 ,2022-05-23,1 ,1 ,1.19 ,745 ,1 ,,,,,,,,,
20210416,서울남부 ,2021-104402," 강서구 등촌로13나길 24, 제5층 제501호 (등촌동, 블루스카이빌)",5.5,8.6,19400 ,6777 ,2022-06-08,1 ,5 ,2.86 ,1367 ,1 ,,,,,,,,,
20210419,서울동부,2021-972," 송파구 오금동 90-4 대영아트빌 제3층 제302호
",9.7,20.2,36100 ,40432 ,2022-03-21,2 ,0 ,1.12 ,711 ,0 ,,,,,,,,,
20210419,서울남부 ,2021-104501, 양천구 신월동 148-4외 1필지 신월동리버스타운 제101동 제8층 제804호,2.8,7.8,20500 ,8817 ,2022-05-17,1 ,4 ,2.33 ,1313 ,1 ,,,,,,,,,
20210419,서울남부 ,2021-104488, 강서구 화곡동 24-113외 1필지 로즈빌 제3층 제302호,3.7,11.5,25300 ,4685 ,2022-09-21,1 ,8 ,5.40 ,747 ,1 ,,,,,,,,,
20210420,서울남부,2021-104334, 강서구 화곡동 351-30외 3필지 우성 제비동 제4층 제403호 ,5.8,8.8,21300 ,0 ,2021-12-02,0 ,0 ,0.00 ,449 ,1 ,,,,,,,,,
20210420,서울남부,2021-104334," 강서구 곰달래로21길 18-9, 제2층 제203호 (화곡동, 한백리츠빌) ",10.1,18.2,26600 ,0 ,2021-12-02,0 ,0 ,0.00 ,199 ,1 ,,,,,,,,,
20210420,서울남부,2021-104334, 강서구 화곡동 353-13외 2필지 남성아트빌 제3층 제302호 ,5,8.8,23000 ,0 ,2021-12-02,0 ,0 ,0.00 ,368 ,1 ,,,,,,,,,
20210420,서울남부,2021-104549, 금천구 시흥동 204-4외 2필지 고센아트빌 제3층 제302호 ,5.7,9,18600 ,18600 ,2021-12-08,1 ,0 ,1.00 ,1509 ,1 ,,,,,,,,,
20210420,서울남부,2021-104334," 강서구 화곡동 362-107외 1필지 서연블루힐 제3층 제304호
",5.4,8.9,23100 ,18750 ,2022-02-23,1 ,1 ,0.81 ,579 ,1 ,,,,,,,,,
20210420,서울남부,2021-104303," 강서구 화곡동 370-12외 1필지 대호아트빌 제A동 제1층 제101호
",8.7,18.3,22700 ,19099 ,2022-03-16,11 ,2 ,0.84 ,630 ,0 ,,,,,,,,,
20210420,서울동부,2021-1005," 강동구 천호동 332-10 와이에이치빌리지 제5층 제502호
",4.8,8.1,23100 ,19990 ,2022-03-28,3 ,3 ,0.87 ,614 ,1 ,,,,,,,,,
20210420,서울남부,2021-104334," 강서구 화곡동 410-147 세인트빌 제4층 제401호
",6.2,12.3,20200 ,0 ,2022-03-29,0 ,2 ,0.00 ,743 ,1 ,,,,,,,,,
20210420,서울남부,2021-104440," 강서구 내발산동 709-10 스페이스빌에이동 제2층 제203호
",9.6,16.2,32000 ,20577 ,2022-03-29,1 ,2 ,0.64 ,289 ,1 ,,,,,,,,,
20210420,서울북부,2021-1346, 성북구 정릉동 800-36 제2층 ,13.4,14.5,17600 ,18001 ,2022-04-06,1 ,1 ,1.02 ,600 ,1 ,,,,,,,,,
20210420,서울서부,2021-52203, 은평구 신사동 6-15 엠팰리스 제비동 제3층 제301호,7.6,13.6,20400 ,18637 ,2022-06-28,5 ,1 ,1.09 ,288 ,0 ,,,,,,,,,
20210420,서울중앙,2021-103274, 관악구 신림동 610-12외 1필지 대우아트빌 제3층 제302호 ,7.4,9.7,22100 ,19500 ,2022-11-15,1 ,3 ,1.13 ,884 ,1 ,,,,,,,,,
20210420,서울남부 ,2021-104471, 양천구 신월동 148-4외 1필지 신월동리버스타운 제101동 제7층 제704호,2.8,7.8,21200 ,5667 ,2022-12-06,1 ,6 ,3.74 ,1289 ,1 ,,,,,,,,,
20210421,서울중앙,2021-1484, 관악구 신림동 610-586 제2층 제202호,4.8,12,14500 ,16558 ,2022-08-02,3 ,0 ,0.88 ,1022 ,0 ,,,,,,,,,
20210422,서울남부,2021-104327," 양천구 지양로17길 38, 제1층 제104호(무지개주택) ",8.6,9.4,9800 ,8777 ,2021-12-01,2 ,1 ,0.90 ,2090 ,1 ,,,,,,,,,
20210422,서울서부,2021-1045, 은평구 구산동 27-21 삼성쉐르빌 제3층 제304호 ,7.3,7.3,18100 ,17520 ,2021-12-14,7 ,1 ,0.97 ,638 ,0 ,,,,,,,,,
20210422,서울남부,2021-2193," 양천구 신정동 940-19외 2필지 수팰리스에프티 제5층 제502호
",6.4,8.8,22900 ,22000 ,2022-02-23,1 ,1 ,0.96 ,244 ,1 ,,,,,,,,,
20210422,서울남부,2021-104631," 강서구 방화대로 338-16, 제나동 제3층 제301호
",5.8,13.4,19600 ,16318 ,2022-02-23,1 ,1 ,0.83 ,786 ,1 ,,,,,,,,,
20210422,서울북부,2021-1278," 도봉구 창동 452-41외 1필지 포레스트빌 제5층 제501호
",8.7,14,28000 ,28000 ,2022-03-02,1 ,0 ,1.00 ,1068 ,1 ,,,,,,,,,
20210422,서울남부 ,2021-104730, 금천구 독산동 378-131외 2필지 스위트하우스 제2층 제201호,5.7,8.6,24700 ,20777 ,2022-05-31,1 ,1 ,1.19 ,1472 ,1 ,,,,,,,,,
20210422,서울중앙,2021-306, 종로구 평창동 154-1 삼형파크맨션 제가동(A동) 제1층 제104호 외1건,46.3,39.8,74700 ,53888 ,2022-10-18,5 ,2 ,1.39 ,3198 ,0 ,,,,,,,,,
20210422,서울남부 ,2021-104662, 금천구 시흥동 960-2외 1필지 엘지베스트빌 제1층 제101호 ,10.3,20,23200 ,18970 ,2022-11-08,1 ,1 ,1.22 ,620 ,1 ,,,,,,,,,
20210423,서울남부,2021-104716, 강서구 화곡동 369-60 성은빌라 제1층 제102호 ,9.4,19.7,23500 ,20000 ,2021-12-22,1 ,1 ,0.85 ,682 ,1 ,,,,,,,,,
20210423,서울서부,2021-51859," 은평구 은평로21길 40-5, 태영빌라 4층 401호
",11.5,23.2,46000 ,37501 ,2022-01-18,4 ,2 ,0.82 ,502 ,0 ,,,,,,,,,
20210426,서울서부,2021-52111," 은평구 신사동 15-55 정우아트빌 제3층 제301호
",7.8,15.6,20000 ,17800 ,2022-01-11,2 ,1 ,0.89 ,605 ,0 ,,,,,,,,,
20210428,서울남부,2021-2179, 양천구 신월동 434-5 현대가우스빌 제5층 제502호 ,8.1,14.5,22300 ,20211 ,2022-04-05,18 ,2 ,0.91 ,1197 ,0 ,,,,,,,,,
20210429,서울서부,2021-52340, 은평구 응암동 227-60 영원돌체 제4층 제402호 ,5.7,6.7,12000 ,12345 ,2021-11-09,2 ,0 ,1.03 ,902 ,1 ,,,,,,,,,
20210429,서울북부,2021-103365, 노원구 상계동 6구역31블록4롯트 영팔안동숲 제301호 ,7.1,11.4,28100 ,28111 ,2022-04-12,1 ,0 ,1.00 ,208 ,0 ,,,,,,,,,
20210429,서울동부,2021-52140, 광진구 광장동 413-15외 1필지 시원빌라 제지하층 제01호,9.2,14.8,22200 ,28000 ,2022-05-30,2 ,0 ,0.79 ,514 ,0 ,,,,,,,,,
20210429,서울중앙,2021-103502, 관악구 신림동 11-8 신림뉴씨엘 제102동 제3층 제304호,5.4,9.4,29000 ,26365 ,2022-09-01,5 ,1 ,1.10 ,168 ,0 ,,,,,,,,,
20210429,서울동부,2021-52102, 강동구 천호동 332-19 광나루에스엠파크 제6층 제602호,4.9,9,27400 ,5752 ,2022-09-26,1 ,7 ,4.76 ,435 ,1 ,,,,,,,,,
20210430,서울동부,2021-52041, 송파구 석촌동 218-9 제5층 제501호 외1건 ,7.8,18.6,29900 ,28000 ,2021-12-06,4 ,1 ,0.94 ,297 ,0 ,,,,,,,,,
20210503,서울서부,2021-52395," 서대문구 연희동 541-44 연희빌라 제지하층 제2호
",4.4,11.2,10000 ,10328 ,2022-01-25,1 ,2 ,1.03 ,417 ,1 ,,,,,,,,,
20210503,서울북부,2021-1575, 도봉구 쌍문동 220 제4층 제401호 ,8.3,15.9,16600 ,15538 ,2022-04-26,7 ,1 ,0.94 ,1186 ,0 ,,,,,,,,,
20210503,서울서부,2021-52418, 서대문구 홍은동 265-156 정원아트빌 제지층 제01호,8.3,19,14000 ,11320 ,2022-05-17,6 ,2 ,1.24 ,1041 ,0 ,,,,,,,,,
20210503,서울서부,2021-1120, 마포구 상수동 353-25외 1필지 그레이25 제4층 제405호,3,3.6,12800 ,7100 ,2022-09-20,2 ,3 ,1.80 ,196 ,1 ,,,,,,,,,
20210506,서울남부 ,2021-2551, 강서구 화곡동 410-40 미래하이츠 제2층 제204호,8.3,11.7,15200 ,13509 ,2022-04-27,7 ,2 ,1.13 ,636 ,1 ,,,,,,,,,
20210506,서울중앙,2021-103632, 동작구 신대방동 632-85 한일빌라C동 제2층 제201호,6.2,9.1,12500 ,14507 ,2022-07-13,7 ,0 ,0.86 ,266 ,1 ,,,,,,,,,
20210507,서울서부,2021-1182," 마포구 창전동 400-6 미소빌라트 제4층 제402호
",5.8,8.6,21000 ,21999 ,2022-03-29,2 ,1 ,1.05 ,275 ,1 ,,,,,,,,,
20210507,서울중앙,2021-1637, 동작구 사당동 304-21외 1필지 위더스빌 제에이동 제2층 제202호 ,4.9,9.1,18800 ,10398 ,2022-11-15,2 ,3 ,1.81 ,699 ,1 ,,,,,,,,,
20210510,서울남부,2021-105313," 구로구 부일로 989-8, 브라운스톤빌 제4층 제501호 ",11.7,21.3,23400 ,23505 ,2021-12-22,1 ,0 ,1.00 ,616 ,1 ,,,,,,,,,
20210510,서울남부,2021-105061," 강서구 화곡동 102-83 햇빛애 제4층 제402호
",5.6,8.4,17400 ,15300 ,2022-03-08,5 ,2 ,0.88 ,569 ,0 ,,,,,,,,,
20210510,서울남부,2021-105184," 양천구 신월동 225-23외 1필지 하늘숲 제4층 제402호
",9.3,13.9,25200 ,17900 ,2022-03-08,4 ,2 ,0.71 ,1154 ,1 ,,,,,,,,,
20210510,서울북부,2021-103785, 도봉구 쌍문동 26-108 백운빌라 제지하층 제비04호,7.7,10.1,6500 ,8120 ,2022-05-11,7 ,0 ,0.80 ,980 ,1 ,,,,,,,,,
20210510,서울남부 ,2021-105030, 양천구 목동 713-11외 1필지 목동월드파크빌 제101동 제7층 제702호,4.5,9,30000 ,20200 ,2022-05-12,1 ,2 ,1.49 ,1113 ,1 ,,,,,,,,,
20210511,서울북부,2021-1643, 강북구 번동 148-123 창헌주택 제3층 제301호,4.2,8.9,9600 ,11111 ,2022-07-05,3 ,0 ,0.86 ,860 ,0 ,,,,,,,,,
20210512,서울서부,2021-52494," 마포구 토정동 3-8 모던클래식하우스 제2층 제203호
",5,13,36100 ,36100 ,2022-01-11,1 ,0 ,1.00 ,467 ,1 ,,,,,,,,,
20210513,서울남부,2021-2711," 강서구 화곡동 368-70 양진빌라 제2층 제201호
",8.5,18.1,18500 ,17290 ,2022-02-23,13 ,1 ,0.93 ,544 ,0 ,,,,,,,,,
20210513,서울동부,2021-52294, 광진구 자양동 609-25 제지하층 제02호,5.6,9.7,11800 ,15100 ,2022-05-30,17 ,0 ,0.78 ,833 ,0 ,,,,,,,,,
20210514,서울남부,2021-2599," 강서구 까치산로18나길 40, 제1층 제102호
",5.7,8.8,18300 ,14690 ,2022-02-08,1 ,1 ,0.80 ,894 ,1 ,,,,,,,,,
20210514,서울남부,2021-2599,"  강서구 까치산로18나길 40, 제2층 제201호
",8.5,13.3,28100 ,22500 ,2022-02-08,1 ,1 ,0.80 ,894 ,1 ,,,,,,,,,
20210514,서울서부,2021-52654," 은평구 구산동 25-36외 1필지 미르라이프 제4층 제402호
",8.3,13.8,26100 ,22260 ,2022-03-08,4 ,1 ,0.85 ,590 ,0 ,,,,,,,,,
20210514,서울남부,2021-2599,"  강서구 까치산로18나길 40, 제1층 제101호
",7.6,11.8,24500 ,19110 ,2022-03-15,4 ,2 ,0.78 ,893 ,1 ,,,,,,,,,
20210514,서울남부,2021-2599," 강서구 까치산로18나길 40, 제3층 제301호
",7.4,11.5,24700 ,17710 ,2022-03-15,1 ,2 ,0.72 ,893 ,1 ,,,,,,,,,
20210514,서울남부,2021-2599," 강서구 까치산로18나길 40, 제4층 제401호 ",12.3,19.1,41300 ,27666 ,2022-04-12,7 ,3 ,0.67 ,899 ,1 ,,,,,,,,,
20210517,서울북부,2021-104085," 도봉구 창동 492 성일월드빌 제2층 제203호
",7.8,14.2,20000 ,21100 ,2022-02-15,2 ,0 ,1.06 ,1548 ,1 ,,,,,,,,,
20210517,서울북부,2021-104092," 도봉구 창동 448-17 삼원파크빌 제3층 제302호
",6.4,10.3,16400 ,16520 ,2022-02-16,1 ,0 ,1.01 ,1071 ,0 ,,,,,,,,,
20210518,서울동부,2021-1227, 광진구 구의동 78-39 선화빌라 제4층 제401호 ,5,11.4,18700 ,18700 ,2021-11-15,1 ,0 ,1.00 ,235 ,1 ,,,,,,,,,
20210518,서울남부,2021-105740, 양천구 신월동 20-17 유진주비뜰마을 제3동(현황:103동) 제2층 제202호 ,6.8,10,23100 ,20400 ,2021-12-22,1 ,1 ,0.88 ,722 ,1 ,,,,,,,,,
20210518,서울남부,2021-2841," 강서구 화곡동 56-639 대동빌라 제지층 제비01호
",7.6,17,15300 ,13009 ,2022-02-09,1 ,1 ,0.85 ,590 ,0 ,,,,,,,,,
20210518,서울북부,2021-104122, 강북구 수유동 486-385외 1필지 아우르미빌 제3층 제301호 ,7.6,10.9,21100 ,27003 ,2022-03-30,5 ,0 ,1.28 ,446 ,1 ,,,,,,,,,
20210518,서울남부,2021-105771, 강서구 화곡동 504-80 엘케이드림빌 제에이동 제5층 제501호 ,5.6,7.3,24800 ,15517 ,2022-04-26,9 ,3 ,0.63 ,1252 ,1 ,,,,,,,,,
20210518,서울남부 ,2021-105764, 구로구 개봉동 33-35외 2필지 해마루 제5층 제502호 ,5.1,8.7,17700 ,13890 ,2022-04-27,13 ,2 ,1.27 ,944 ,1 ,,,,,,,,,
20210518,서울북부,2021-104146, 성북구 정릉동 559-248 에코그린빌 B동 제4층 제401호,7.5,12.8,25500 ,21800 ,2022-07-05,2 ,2 ,1.17 ,511 ,1 ,,,,,,,,,
20210518,서울남부 ,2021-2537, 구로구 오류동 156-110 금강 제가동 제지층 제비01호 ,8.4,11,9900 ,4320 ,2022-09-20,2 ,4 ,2.29 ,479 ,1 ,,,,,,,,,
20210520,서울남부,2021-2858," 강서구 화곡동 1067-16외 1필지 디에이치팰리스 제4층 제401호
",5,9,25300 ,21800 ,2022-02-23,1 ,1 ,0.86 ,299 ,1 ,,,,,,,,,
20210520,서울남부,2021-105795," 양천구 목동 732-5외 1필지 이노쉘 제4층 제404호
",6,10.1,24100 ,22569 ,2022-02-23,3 ,1 ,0.94 ,1176 ,1 ,,,,,,,,,
20210520,서울남부,2021-105795," 양천구 신월동 200-12외 1필지 호연스마트빌 제5층 제502호
",5.7,8.9,19500 ,17100 ,2022-03-29,8 ,2 ,0.88 ,1383 ,1 ,,,,,,,,,
20210520,서울남부,2021-105795," 강서구 화곡동 840-2 보노하우스6차 제6층 제601호
",6.6,10.5,32100 ,24544 ,2022-03-29,8 ,2 ,0.76 ,716 ,1 ,,,,,,,,,
20210520,서울남부 ,2021-105795, 강서구 화곡동 1104-13 미래스타빌 제2층 제203호,6.9,14.2,19700 ,17190 ,2022-05-24,1 ,4 ,1.15 ,1130 ,1 ,,,,,,,,,
20210521,서울북부,2021-104252, 동대문구 장안동 338-11 대명이튼캐슬2 제씨동 제4층 제401호,10,15.9,34600 ,31580 ,2022-05-10,1 ,1 ,1.10 ,1024 ,0 ,,,,,,,,,
20210521,서울서부,2021-52616, 은평구 역촌동 60-41 제1층 제1호,8.5,10.9,6940 ,12420 ,2022-08-30,49 ,0 ,0.56 ,716 ,0 ,,,,,,,,,
20210521,서울서부,2021-1205, 은평구 불광동 442-11 제지하층 제1호,6,11.2,8200 ,8470 ,2022-09-20,1 ,0 ,0.97 ,797 ,0 ,,,,,,,,,
20210524,서울남부,2021-105801," 강서구 화곡동 424-36외 1필지 우현펠리스 제6층 제602호
",6.5,10.9,32000 ,22900 ,2022-03-22,1 ,2 ,0.72 ,455 ,1 ,,,,,,,,,
20210524,서울동부,2021-51598, 송파구 오금동 148-7 수정빌라 제가동 제3층 제301호,7.3,18.2,28800 ,29200 ,2022-05-30,3 ,0 ,0.99 ,366 ,0 ,,,,,,,,,
20210524,서울남부 ,2021-105955, 양천구 목동 646-28 명성하우징 4층 402호,6,9.8,21500 ,17707 ,2022-06-08,2 ,1 ,1.21 ,510 ,1 ,,,,,,,,,
20210525,서울남부,2021-2971," 강서구 화곡동 504-10외 1필지 블루스카이빌 제2층 제202호
",5.8,9.1,20400 ,17000 ,2022-03-16,1 ,1 ,0.83 ,1194 ,1 ,,,,,,,,,
20210525,서울북부,2021-1773, 도봉구 방학동 604-21 제이리아 제4층 제402호,11.9,19.2,21500 ,21500 ,2022-05-17,1 ,0 ,1.00 ,939 ,1 ,,,,,,,,,
20210525,서울중앙,2021-104468, 관악구 봉천동 635-279 행복한집 제지1층 제비01호,9.6,13.4,27500 ,0 ,2022-09-13,0 ,1 ,0.00 ,771 ,1 ,,,,,,,,,
20210525,서울중앙,2021-104468, 관악구 봉천동 635-279 행복한집 제2층 제201호,7.5,10.4,32100 ,0 ,2022-09-13,0 ,1 ,0.00 ,771 ,1 ,,,,,,,,,
20210525,서울중앙,2021-104437, 동작구 상도동 256-228외 1필지 미성해드림 제5층 제503호 ,8.5,12.8,33500 ,23500 ,2022-09-28,1 ,2 ,1.43 ,399 ,1 ,,,,,,,,,
20210525,서울동부,2021-1241, 송파구 삼전동 42-4 제5층 제501호 ,13.4,27.3,61644 ,47789 ,2022-11-28,10 ,2 ,1.29 ,288 ,0 ,,,,,,,,,
20210526,서울남부 ,2021-106019, 금천구 시흥동 922-70 신흥뜨란채2차 제2층 제202호,6.7,9.9,21300 ,21500 ,2022-05-12,8 ,1 ,0.99 ,1282 ,1 ,,,,,,,,,
20210527,서울남부,2021-2988, 구로구 개봉동 340-5 부원빌라 제4층 제402호 ,10.1,20,28500 ,22588 ,2022-04-05,9 ,2 ,0.79 ,649 ,0 ,,,,,,,,,
20210527,서울서부,2021-52982, 서대문구 홍제동 10-11 주건축물제1동 제2층 제203호 ,6.8,7.8,20500 ,14540 ,2022-04-12,1 ,2 ,0.71 ,580 ,0 ,,,,,,,,,
20210527,서울북부,2021-104429, 성북구 길음동 1175 성우스타팰리스 제102동 제2층 제202호,12.1,23.2,30700 ,27070 ,2022-05-31,1 ,1 ,1.13 ,630 ,1 ,,,,,,,,,
20210527,서울중앙,2021-104451, 동작구 상도동 7-182 케이디아이빌 제씨동 제2층 제204호,4.4,7,13500 ,13790 ,2022-07-28,2 ,0 ,0.98 ,539 ,1 ,,,,,,,,,
20210527,서울중앙,2021-1842, 관악구 봉천동 674-15외 2필지 샤인캐슬 제5층 제501호,9,14.8,43300 ,30100 ,2022-09-28,1 ,2 ,1.44 ,485 ,1 ,,,,,,,,,
20210528,서울남부 ,2021-3042, 강서구 등촌동 653-1 등촌엠타운 제101동 제2층 제203호,10,16.2,26600 ,24500 ,2022-05-25,1 ,3 ,1.09 ,436 ,1 ,,,,,,,,,
20210528,서울중앙,2021-1972, 관악구 신림동 11-8 신림뉴씨엘 제102동 제2층 제204호,6.6,11.6,24800 ,25100 ,2022-08-02,1 ,0 ,0.99 ,179 ,1 ,,,,,,,,,
20210531,서울서부,2021-1434,"  서대문구 북가좌동 3-100 로운힐 제비동 제3층 제302호
",6.9,12,26700 ,24226 ,2022-02-15,1 ,1 ,0.91 ,616 ,1 ,,,,,,,,,
20210531,서울서부,2021-53060," 은평구 갈현동 275-130외 2필지 서연빌리지 제비동 제3층 제301호
",11.1,13.7,21200 ,20505 ,2022-03-08,6 ,1 ,0.97 ,890 ,1 ,,,,,,,,,
20210531,서울남부,2021-106262, 양천구 목동 537-19 목동효창빌라 B동 제4층 제401호 ,24,39.4,53500 ,53888 ,2022-04-13,1 ,0 ,1.01 ,232 ,0 ,,,,,,,,,
20210531,서울남부,2021-106309, 영등포구 양평동1가 80외 2필지 에코빌 제6층 제601호 ,7.4,12.1,28100 ,24000 ,2022-04-20,8 ,2 ,0.85 ,437 ,1 ,,,,,,,,,
20210531,서울동부,2021-52652, 광진구 중곡동 625-4 제3층 제301호 ,6.6,13.7,23900 ,25372 ,2022-04-25,3 ,0 ,1.06 ,458 ,1 ,,,,,,,,,
20210531,서울중앙,2021-1965, 관악구 신림동 306-49 삼성아트5차 제1동 제4층 제402호,11.2,22.8,30000 ,31262 ,2022-08-09,2 ,0 ,0.96 ,850 ,0 ,,,,,,,,,
20210601,서울남부,2021-106187," 강서구 화곡동 56-47 삼성빌라 제1층 제102호
",8.3,14,16500 ,13000 ,2022-02-23,1 ,2 ,0.79 ,795 ,1 ,,,,,,,,,
20210601,서울동부,2021-52690, 송파구 방이동 131-12 포시피아 제3층 제301호 ,5.8,10.1,27900 ,14284 ,2022-04-04,1 ,3 ,0.51 ,611 ,1 ,,,,,,,,,
20210601,서울북부,2021-1834, 동대문구 휘경동 312-188 제2층 제201호,10,22.5,27800 ,30020 ,2022-06-14,1 ,0 ,0.93 ,562 ,0 ,,,,,,,,,
20210601,서울중앙,2021-2029, 관악구 신림동 610-179외 1필지 예그린 제1층 제104호,5.5,8.8,25400 ,20820 ,2022-09-06,1 ,1 ,1.22 ,974 ,1 ,,,,,,,,,
20210601,서울서부,2021-1311, 서대문구 홍은동 413-16 예광베스트빌 제5층 제501호,6.8,13.1,22100 ,18365 ,2022-09-20,0 ,1 ,1.20 ,1567 ,0 ,,,,,,,,,
20210602,서울북부,2021-1766, 강북구 수유동 486-1273외 2필지 수유동공동주택(통칭:신안에빌라) 제3층 제302호 ,13.7,25.7,29100 ,29230 ,2022-04-05,1 ,0 ,1.00 ,586 ,1 ,,,,,,,,,
20210602,서울북부,2021-104443, 성북구 정릉동 559-248 에코그린빌 제B동 제3층 제302호,5.3,9.1,20900 ,24500 ,2022-08-16,1 ,0 ,0.85 ,515 ,1 ,,,,,,,,,
20210603,서울서부,2021-1489," 은평구 응암동 104-26외 1필지 제이앤제이빌 제2층 제201호
",12.6,16.5,29000 ,25100 ,2022-01-18,2 ,1 ,0.87 ,482 ,1 ,,,,,,,,,
20210603,서울남부,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제에이-1층(공부상:비호) 제201호 ",8.1,8.3,10700 ,0 ,2022-04-12,0 ,0 ,0.00 ,823 ,0 ,,,,,,,,,
20210603,서울남부,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제에이-2층(공부상:비호) 제301호 ",8.1,8.3,10800 ,0 ,2022-04-12,0 ,0 ,0.00 ,823 ,0 ,,,,,,,,,
20210603,서울남부,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제에이-3층(공부상:비호) 제501호 ",8.1,8.3,10700 ,0 ,2022-04-12,0 ,0 ,0.00 ,823 ,0 ,,,,,,,,,
20210603,서울남부,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제비-지층(공부상:에이호) 제102호 ",8.1,8.3,9700 ,0 ,2022-04-12,0 ,0 ,0.00 ,823 ,0 ,,,,,,,,,
20210603,서울남부,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제비-1층(공부상:에이호) 제202호 ",8.1,8.3,10700 ,0 ,2022-04-12,0 ,0 ,0.00 ,823 ,0 ,,,,,,,,,
20210603,서울남부,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제비-2층(공부상:에이호) 제302호; ",8.1,8.3,10800 ,0 ,2022-04-12,0 ,0 ,0.00 ,823 ,0 ,,,,,,,,,
20210603,서울남부,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제비-3층 제502호 ",8.1,8.3,10700 ,0 ,2022-04-12,0 ,0 ,0.00 ,823 ,0 ,,,,,,,,,
20210603,서울남부 ,2021-3011," 구로구 연동로13길 18-42, 우진빌라 제바동 제에이-지층(공부상:비호) 제101호 외7건",114.9,66.7,137095 ,150500 ,2022-05-12,2 ,0 ,0.91 ,701 ,0 ,,,,,,,,,
20210603,서울중앙,2021-104680, 동작구 상도동 259-95 수정쉐르빌 제나동 제2층 제201호,10.1,18.8,35500 ,38470 ,2022-09-13,7 ,1 ,0.92 ,531 ,0 ,,,,,,,,,
20210603,서울중앙,2021-104697, 서초구 서초동 1487-110외 1필지 에비앙하우스 제3층 제304호,3.3,11.1,30500 ,28300 ,2022-09-21,1 ,1 ,1.08 ,729 ,1 ,,,,,,,,,
20210604,서울중앙,2021-104888, 동작구 신대방동 600-55 우미칸타빌 제3층 제303호,5.7,9,25000 ,20611 ,2022-09-13,1 ,1 ,1.21 ,399 ,1 ,,,,,,,,,
20210607,서울남부,2021-3172," 금천구 시흥동 3-78외 1필지 후암리치빌 제지1층 제비101호
",9.6,13.2,18100 ,17600 ,2022-02-23,1 ,1 ,0.97 ,1701 ,1 ,,,,,,,,,
20210607,서울남부,2021-106613," 강서구 화곡동 154-5 화승빌라 제1층 제2호
",6.7,11.1,11300 ,11309 ,2022-02-23,6 ,1 ,1.00 ,587 ,0 ,,,,,,,,,
20210607,서울남부,2021-3189, 강서구 화곡동 961-6 푸른앙뜨빌 제4층 제401호 ,11.8,20.9,23400 ,20177 ,2022-03-30,11 ,2 ,0.86 ,1133 ,0 ,,,,,,,,,
20210607,서울서부,2021-52852, 은평구 역촌동 42-9 참사랑채 제6층 제602호 ,2.6,8.8,16250 ,12000 ,2022-04-05,1 ,3 ,0.74 ,331 ,1 ,,,,,,,,,
20210607,서울북부,2021-1889, 도봉구 쌍문동 522-13 백운빌라 제3층 제다호(현관문표시:303호) ,6.1,12.2,13500 ,13850 ,2022-05-04,5 ,0 ,0.97 ,269 ,0 ,,,,,,,,,
20210607,서울남부 ,2021-106491, 양천구 목동 781-18외 1필지 연우넥스트 제에이동 제4층 제401호,5.9,9,22000 ,16983 ,2022-05-25,1 ,2 ,1.30 ,907 ,0 ,,,,,,,,,
20210608,서울남부,2021-106484," 강서구 화곡동 354-68외 1필지 우성 제4층 제403호
",7.7,11.4,30000 ,19677 ,2022-03-22,1 ,2 ,0.66 ,591 ,1 ,,,,,,,,,
